Date,Close,daily-change
2017-07-01 23:59:59,2434.550048828130,-0.01865901768052250
2017-07-02 23:59:59,2506.469970703130,0.029541361004107800
2017-07-03 23:59:59,2564.06005859375,0.022976572057023200
2017-07-04 23:59:59,2601.639892578130,0.01465637821486340
2017-07-05 23:59:59,2601.989990234380,0.00013456806887401900
2017-07-06 23:59:59,2608.56005859375,0.0025250167694854700
2017-07-07 23:59:59,2518.659912109380,-0.03446351414766320
2017-07-08 23:59:59,2571.340087890630,0.020915954364450400
2017-07-09 23:59:59,2518.43994140625,-0.02057298711030130
2017-07-10 23:59:59,2372.56005859375,-0.05792470188153200
2017-07-11 23:59:59,2337.7900390625,-0.014655064012102900
2017-07-12 23:59:59,2398.840087890630,0.026114427646636500
2017-07-13 23:59:59,2357.89990234375,-0.01706665890466870
2017-07-14 23:59:59,2233.340087890630,-0.052826591293936100
2017-07-15 23:59:59,1998.8599853515600,-0.10499077315203100
2017-07-16 23:59:59,1929.8199462890600,-0.03453970741745430
2017-07-17 23:59:59,2228.409912109380,0.1547242613977980
2017-07-18 23:59:59,2318.8798828125,0.0405984420601897
2017-07-19 23:59:59,2273.429931640630,-0.019599959234089400
2017-07-20 23:59:59,2817.60009765625,0.2393608698654390
2017-07-21 23:59:59,2667.760009765630,-0.05318004070743240
2017-07-22 23:59:59,2810.1201171875,0.05336316119169270
2017-07-23 23:59:59,2730.39990234375,-0.02836897054903750
2017-07-24 23:59:59,2754.860107421880,0.008958469804049020
2017-07-25 23:59:59,2576.47998046875,-0.06475106538896500
2017-07-26 23:59:59,2529.449951171880,-0.018253597797534100
2017-07-27 23:59:59,2671.780029296880,0.05626918139220720
2017-07-28 23:59:59,2809.010009765630,0.05136275403063940
2017-07-29 23:59:59,2726.449951171880,-0.029391158560036000
2017-07-30 23:59:59,2757.179931640630,0.01127105981004410
2017-07-31 23:59:59,2875.340087890630,0.042855438955589100
2017-08-01 23:59:59,2718.260009765630,-0.05463008664141540
2017-08-02 23:59:59,2710.669921875,-0.0027922597041331000
2017-08-03 23:59:59,2804.72998046875,0.03469993075685430
2017-08-04 23:59:59,2895.889892578130,0.03250220618176570
2017-08-05 23:59:59,3252.909912109380,0.12328508084725700
2017-08-06 23:59:59,3213.93994140625,-0.011980033802367000
2017-08-07 23:59:59,3378.93994140625,0.05133885604838180
2017-08-08 23:59:59,3419.93994140625,0.012133983057105400
2017-08-09 23:59:59,3342.469970703130,-0.022652436016543000
2017-08-10 23:59:59,3381.280029296880,0.011611191404536700
2017-08-11 23:59:59,3650.6201171875,0.07965625016471450
2017-08-12 23:59:59,3884.7099609375,0.06412330952976460
2017-08-13 23:59:59,4073.260009765630,0.04853645464502640
2017-08-14 23:59:59,4325.1298828125,0.06183496080363590
2017-08-15 23:59:59,4181.93017578125,-0.033108764571511900
2017-08-16 23:59:59,4376.6298828125,0.04655737873358380
2017-08-17 23:59:59,4331.68994140625,-0.010268161258673900
2017-08-18 23:59:59,4160.6201171875,-0.03949262909690480
2017-08-19 23:59:59,4193.7001953125,0.007950756664456330
2017-08-20 23:59:59,4087.659912109380,-0.025285613721660700
2017-08-21 23:59:59,4001.739990234380,-0.02101934204958410
2017-08-22 23:59:59,4100.52001953125,0.024684269727151900
2017-08-23 23:59:59,4151.52001953125,0.01243744689870590
2017-08-24 23:59:59,4334.68017578125,0.044118818020461000
2017-08-25 23:59:59,4371.60009765625,0.008517334700095970
2017-08-26 23:59:59,4352.39990234375,-0.0043920292075192400
2017-08-27 23:59:59,4382.8798828125,0.007003028479147130
2017-08-28 23:59:59,4382.66015625,-5.01329190794042E-05
2017-08-29 23:59:59,4579.02001953125,0.0448038077972408
2017-08-30 23:59:59,4565.2998046875,-0.002996321218345480
2017-08-31 23:59:59,4703.39013671875,0.030247812397657500
2017-09-01 23:59:59,4892.009765625,0.040102909480912900
2017-09-02 23:59:59,4578.77001953125,-0.06403089141293460
2017-09-03 23:59:59,4582.9599609375,0.0009150801172317370
2017-09-04 23:59:59,4236.31005859375,-0.07563886774014910
2017-09-05 23:59:59,4376.52978515625,0.03309949569863300
2017-09-06 23:59:59,4597.1201171875,0.050403023139342000
2017-09-07 23:59:59,4599.8798828125,0.0006003248892021420
2017-09-08 23:59:59,4228.75,-0.0806825161237863
2017-09-09 23:59:59,4226.06005859375,-0.0006361079293526470
2017-09-10 23:59:59,4122.93994140625,-0.024401006080783000
2017-09-11 23:59:59,4161.27001953125,0.009296783040678050
2017-09-12 23:59:59,4130.81005859375,-0.007319871287980280
2017-09-13 23:59:59,3882.590087890630,-0.06008990178251540
2017-09-14 23:59:59,3154.949951171880,-0.1874110117851950
2017-09-15 23:59:59,3637.52001953125,0.15295648927176500
2017-09-16 23:59:59,3625.0400390625,-0.0034309035831391300
2017-09-17 23:59:59,3582.8798828125,-0.011630259471810800
2017-09-18 23:59:59,4065.199951171880,0.13461798445242900
2017-09-19 23:59:59,3924.969970703130,-0.03449522339690230
2017-09-20 23:59:59,3905.949951171880,-0.004845901923637540
2017-09-21 23:59:59,3631.0400390625,-0.07038234374377880
2017-09-22 23:59:59,3630.699951171880,-9.36612890428679E-05
2017-09-23 23:59:59,3792.39990234375,0.04453685331933950
2017-09-24 23:59:59,3682.840087890630,-0.028889309480631400
2017-09-25 23:59:59,3926.070068359380,0.06604413296914610
2017-09-26 23:59:59,3892.35009765625,-0.00858873380148717
2017-09-27 23:59:59,4200.669921875,0.0792117400755914
2017-09-28 23:59:59,4174.72998046875,-0.006175191550082950
2017-09-29 23:59:59,4163.06982421875,-0.0027930324367208000
2017-09-30 23:59:59,4338.7099609375,0.042190053046182300
2017-10-01 23:59:59,4403.740234375,0.014988389180882000
2017-10-02 23:59:59,4409.31982421875,0.0012670115735247100
2017-10-03 23:59:59,4317.47998046875,-0.02082857388696500
2017-10-04 23:59:59,4229.35986328125,-0.02041008124788870
2017-10-05 23:59:59,4328.41015625,0.023419689071315900
2017-10-06 23:59:59,4370.81005859375,0.00979572194250733
2017-10-07 23:59:59,4426.89013671875,0.012830591440306800
2017-10-08 23:59:59,4610.47998046875,0.04147151568710000
2017-10-09 23:59:59,4772.02001953125,0.03503757520840070
2017-10-10 23:59:59,4781.990234375,0.0020893070026830600
2017-10-11 23:59:59,4826.47998046875,0.009303604548152050
2017-10-12 23:59:59,5446.91015625,0.12854713544693800
2017-10-13 23:59:59,5647.2099609375,0.03677310602556360
2017-10-14 23:59:59,5831.7900390625,0.0326851807178703
2017-10-15 23:59:59,5678.18994140625,-0.02633841352782010
2017-10-16 23:59:59,5725.58984375,0.008347713414463830
2017-10-17 23:59:59,5605.509765625,-0.02097252534707460
2017-10-18 23:59:59,5590.68994140625,-0.002643795986161820
2017-10-19 23:59:59,5708.52001953125,0.021076124657230000
2017-10-20 23:59:59,6011.4501953125,0.05306632450176200
2017-10-21 23:59:59,6031.60009765625,0.003351920366813090
2017-10-22 23:59:59,6008.419921875,-0.0038431221244686900
2017-10-23 23:59:59,5930.31982421875,-0.012998441965067900
2017-10-24 23:59:59,5526.64013671875,-0.06807047502757240
2017-10-25 23:59:59,5750.7998046875,0.040559845118093300
2017-10-26 23:59:59,5904.830078125,0.026784148060927000
2017-10-27 23:59:59,5780.89990234375,-0.02098793261475230
2017-10-28 23:59:59,5753.08984375,-0.004810679835932640
2017-10-29 23:59:59,6153.85009765625,0.06966000267519280
2017-10-30 23:59:59,6130.52978515625,-0.0037895483526454400
2017-10-31 23:59:59,6468.39990234375,0.0551127111404921
2017-11-01 23:59:59,6767.31005859375,0.04621083432731070
2017-11-02 23:59:59,7078.5,0.04598428898807040
2017-11-03 23:59:59,7207.759765625,0.01826089787737510
2017-11-04 23:59:59,7379.9501953125,0.023889590564422500
2017-11-05 23:59:59,7407.41015625,0.0037208870264384700
2017-11-06 23:59:59,7022.759765625,-0.05192778346429920
2017-11-07 23:59:59,7144.3798828125,0.01731799481206900
2017-11-08 23:59:59,7459.68994140625,0.04413399955849260
2017-11-09 23:59:59,7143.580078125,-0.0423757375660655
2017-11-10 23:59:59,6618.14013671875,-0.07355414731266850
2017-11-11 23:59:59,6357.60009765625,-0.03936756153242690
2017-11-12 23:59:59,5950.06982421875,-0.06410127519466620
2017-11-13 23:59:59,6559.490234375,0.1024223964020910
2017-11-14 23:59:59,6635.75,0.011625867697060000
2017-11-15 23:59:59,7315.5400390625,0.10244358799871900
2017-11-16 23:59:59,7871.68994140625,0.07602308228430130
2017-11-17 23:59:59,7708.990234375,-0.020668967939835300
2017-11-18 23:59:59,7790.14990234375,0.01052792460507380
2017-11-19 23:59:59,8036.490234375,0.03162202719066240
2017-11-20 23:59:59,8200.6396484375,0.020425510300550400
2017-11-21 23:59:59,8071.259765625,-0.015776803805438700
2017-11-22 23:59:59,8253.5498046875,0.02258507895370450
